ID,Label
2997,24
2998,10
2999,22
3000,23
3001,16
3002,15
3003,17
3004,20
3005,23
3006,21
3007,17
3008,7
3009,11
3010,23
3011,23
3012,3
3013,20
3014,7
3015,11
3016,7
3017,17
3018,23
3019,22
3020,18
3021,17
3022,17
3023,17
3024,3
3025,24
3026,7
3027,20
3028,5
3029,7
3030,23
3031,18
3032,5
3033,17
3034,7
3035,8
3036,22
3037,23
3038,11
3039,5
3040,20
3041,11
3042,23
3043,5
3044,17
3045,23
3046,15
3047,23
3048,23
3049,23
3050,17
3051,21
3052,17
3053,17
3054,17
3055,10
3056,23
3057,10
3058,17
3059,17
3060,19
3061,11
3062,17
3063,19
3064,24
3065,21
3066,10
3067,17
3068,24
3069,3
3070,22
3071,15
3072,22
3073,7
3074,17
3075,7
3076,23
3077,17
3078,7
3079,23
3080,11
3081,5
3082,7
3083,5
3084,19
3085,8
3086,17
3087,20
3088,17
3089,20
3090,8
3091,20
3092,11
3093,21
3094,23
3095,23
3096,23
3097,17
3098,23
3099,17
3100,22
3101,17
3102,20
3103,23
3104,23
3105,21
3106,7
3107,24
3108,19
3109,21
3110,17
3111,18
3112,16
3113,7
3114,7
3115,1
3116,7
3117,17
3118,17
3119,7
3120,16
3121,10
3122,11
3123,16
3124,16
3125,17
3126,17
3127,20
3128,7
3129,15
3130,8
3131,5
3132,23
3133,17
3134,17
3135,21
3136,23
3137,23
3138,23
3139,20
3140,10
3141,11
3142,23
3143,7
3144,17
3145,1
3146,16
3147,5
3148,23
3149,24
3150,17
3151,22
3152,10
3153,5
3154,10
3155,23
3156,23
3157,17
3158,20
3159,17
3160,17
3161,17
3162,11
3163,5
3164,11
3165,7
3166,17
3167,20
3168,15
3169,17
3170,20
3171,21
3172,17
3173,17
3174,17
3175,5
3176,15
3177,17
3178,8
3179,20
3180,5
3181,5
3182,11
3183,20
3184,17
3185,7
3186,17
3187,17
3188,7
3189,21
3190,23
3191,20
3192,19
3193,17
3194,20
3195,17
3196,20
3197,3
3198,20
3199,19
3200,17
3201,1
3202,20
3203,23
3204,23
3205,23
3206,11
3207,19
3208,15
3209,8
3210,20
3211,17
3212,23
3213,7
3214,23
3215,23
3216,20
3217,17
3218,22
3219,17
3220,22
3221,21
3222,7
3223,20
3224,23
3225,22
3226,23
3227,21
3228,7
3229,22
3230,17
3231,16
3232,7
3233,21
3234,7
3235,23
3236,5
3237,23
3238,1
3239,7
3240,17
3241,24
3242,23
3243,7
3244,23
3245,5
3246,20
3247,23
3248,17
3249,23
3250,20
3251,21
3252,11
3253,17
3254,17
3255,10
3256,21
3257,7
3258,21
3259,24
3260,24
3261,5
3262,17
3263,7
3264,22
3265,23
3266,8
3267,23
3268,7
3269,17
3270,23
3271,22
3272,23
3273,16
3274,10
3275,23
3276,16
3277,3
3278,11
3279,7
3280,23
3281,17
3282,23
3283,22
3284,15
3285,8
3286,21
3287,17
3288,23
3289,20
3290,10
3291,15
3292,16
3293,6
3294,10
3295,7
3296,8
3297,5
3298,20
3299,7
3300,17
3301,24
3302,21
3303,18
3304,20
3305,15
3306,8
3307,21
3308,17
3309,17
3310,5
3311,17
3312,22
3313,17
3314,11
3315,11
3316,11
3317,17
3318,3
3319,3
3320,17
3321,23
3322,5
3323,10
3324,21
3325,17
3326,7
3327,17
3328,22
3329,20
3330,22
3331,20
3332,17
3333,20
3334,23
3335,7
3336,20
3337,17
3338,17
3339,22
3340,20
3341,23
3342,17
3343,22
3344,11
3345,20
3346,23
3347,7
3348,17
3349,21
3350,17
3351,5
3352,15
3353,22
3354,15
3355,17
3356,23
3357,23
3358,17
3359,21
3360,15
3361,19
3362,17
3363,24
3364,23
3365,21
3366,5
3367,20
3368,11
3369,17
3370,7
3371,15
3372,22
3373,16
3374,23
3375,11
3376,16
3377,17
3378,23
3379,5
3380,24
3381,22
3382,5
3383,17
3384,11
3385,21
3386,17
3387,17
3388,23
3389,15
3390,17
3391,11
3392,17
3393,17
3394,17
3395,6
3396,23
3397,24
3398,11
3399,21
3400,16
3401,20
3402,6
3403,17
3404,10
3405,23
3406,17
3407,23
3408,23
3409,10
3410,11
3411,23
3412,10
3413,16
3414,10
3415,22
3416,17
3417,10
3418,20
3419,21
3420,7
3421,17
3422,17
3423,5
3424,22
3425,3
3426,23
3427,23
3428,17
3429,23
3430,17
3431,17
3432,7
3433,10
3434,20
3435,11
3436,22
3437,16
3438,15
3439,16
3440,24
3441,23
3442,23
3443,15
3444,17
3445,17
3446,20
3447,5
3448,23
3449,16
3450,10
3451,23
3452,22
3453,23
3454,17
3455,10
3456,23
3457,11
3458,20
3459,15
3460,17
3461,16
3462,22
3463,17
3464,23
3465,5
3466,17
3467,20
3468,23
3469,17
3470,24
3471,17
3472,23
3473,11
3474,17
3475,7
3476,17
3477,19
3478,21
3479,21
3480,23
3481,11
3482,17
3483,17
3484,7
3485,15
3486,23
3487,11
3488,10
3489,17
3490,21
3491,20
3492,17
3493,17
3494,19
3495,22
3496,17
3497,16
3498,7
3499,20
3500,22
3501,5
3502,23
3503,7
3504,10
3505,11
3506,8
3507,21
3508,21
3509,20
3510,17
3511,17
3512,20
3513,22
3514,23
3515,11
3516,8
3517,23
3518,7
3519,15
3520,16
3521,17
3522,20
3523,11
3524,16
3525,8
3526,17
3527,17
3528,7
3529,11
3530,7
3531,17
3532,5
3533,15
3534,17
3535,11
3536,7
3537,17
3538,5
3539,16
3540,10
3541,5
3542,23
3543,24
3544,7
3545,17
3546,7
3547,7
3548,17
3549,5
3550,17
3551,23
3552,7
3553,23
3554,17
3555,23
3556,23
3557,15
3558,8
3559,17
3560,23
3561,17
3562,5
3563,7
3564,17
3565,16
3566,17
3567,21
3568,17
3569,20
3570,23
3571,23
3572,17
3573,15
3574,11
3575,23
3576,18
3577,7
3578,22
3579,7
3580,5
3581,17
3582,21
3583,17
3584,21
3585,6
3586,22
3587,17
3588,8
3589,15
3590,11
3591,17
3592,22
3593,20
3594,23
3595,20
3596,22
3597,11
3598,17
3599,17
3600,17
3601,10
3602,21
3603,17
3604,23
3605,23
3606,23
3607,8
3608,24
3609,23
3610,23
3611,23
3612,14
3613,23
3614,11
3615,17
3616,5
3617,23
3618,17
3619,8
3620,7
3621,17
3622,20
3623,17
3624,23
3625,11
3626,10
3627,19
3628,7
3629,17
3630,20
3631,20
3632,7
3633,17
3634,7
3635,23
3636,17
3637,17
3638,20
3639,23
3640,17
3641,17
3642,20
3643,23
3644,17
3645,21
3646,8
3647,11
3648,22
3649,10
3650,8
3651,15
3652,20
3653,11
3654,17
3655,17
3656,11
3657,8
3658,8
3659,11
3660,10
3661,7
3662,17
3663,23
3664,6
3665,20
3666,11
3667,7
3668,15
3669,7
3670,17
3671,10
3672,22
3673,20
3674,7
3675,8
3676,11
3677,5
3678,22
3679,17
3680,7
3681,8
3682,17
3683,17
3684,11
3685,11
3686,5
3687,7
3688,17
3689,23
3690,17
3691,20
3692,22
3693,8
3694,16
3695,23
3696,24
3697,24
3698,5
3699,20
3700,23
3701,17
3702,23
3703,7
3704,3
3705,20
3706,23
3707,18
3708,17
3709,11
3710,5
3711,17
3712,7
3713,18
3714,21
3715,17
3716,20
3717,17
3718,23
3719,11
3720,17
3721,17
3722,5
3723,17
3724,3
3725,17
3726,5
3727,7
3728,22
3729,16
3730,23
3731,17
3732,23
3733,21
3734,24
3735,17
3736,23
3737,20
3738,7
3739,5
3740,21
3741,15
3742,22
3743,23
3744,23
3745,20
3746,23
3747,24
3748,17
3749,23
3750,16
3751,17
3752,17
3753,1
3754,7
3755,11
3756,5
3757,8
3758,8
3759,11
3760,23
3761,5
3762,7
3763,17
3764,7
3765,23
3766,3
3767,11
3768,11
3769,17
3770,20
3771,23
3772,6
3773,20
3774,17
3775,23
3776,17
3777,16
3778,8
3779,21
3780,11
3781,24
3782,17
3783,11
3784,7
3785,23
3786,11
3787,11
3788,10
3789,11
3790,8
3791,7
3792,23
3793,7
3794,17
3795,20
3796,11
3797,17
3798,16
3799,17
3800,17
3801,15
3802,17
3803,7
3804,17
3805,21
3806,17
3807,21
3808,19
3809,20
3810,7
3811,17
3812,23
3813,17
3814,17
3815,7
3816,7
3817,8
3818,23
3819,17
3820,7
3821,16
3822,11
3823,17
3824,11
3825,17
3826,7
3827,23
3828,19
3829,19
3830,22
3831,17
3832,17
3833,23
3834,17
3835,22
3836,23
3837,10
3838,8
3839,17
3840,7
3841,7
3842,22
3843,15
3844,11
3845,11
3846,17
3847,17
3848,5
3849,17
3850,15
3851,17
3852,19
3853,17
3854,17
3855,22
3856,17
3857,22
3858,17
3859,11
3860,17
3861,23
3862,7
3863,7
3864,23
3865,19
3866,15
3867,15
3868,3
3869,17
3870,22
3871,21
3872,17
3873,22
3874,1
3875,1
3876,17
3877,20
3878,23
3879,21
3880,23
3881,20
3882,10
3883,3
3884,17
3885,23
3886,23
3887,10
3888,21
3889,5
3890,18
3891,15
3892,19
3893,5
3894,17
3895,21
3896,11
3897,15
3898,21
3899,17
3900,24
3901,20
3902,15
3903,11
3904,23
3905,17
3906,23
3907,11
3908,7
3909,17
3910,15
3911,8
3912,7
3913,17
3914,8
3915,15
3916,23
3917,23
3918,8
3919,23
3920,16
3921,16
3922,23
3923,20
3924,8
3925,5
3926,24
3927,23
3928,23
3929,15
3930,20
3931,17
3932,8
3933,22
3934,10
3935,7
3936,17
3937,21
3938,11
3939,20
3940,10
3941,11
3942,17
3943,7
3944,17
3945,17
3946,18
3947,17
3948,23
3949,10
3950,8
3951,4
3952,11
3953,11
3954,15
3955,17
3956,16
3957,17
3958,7
3959,23
3960,24
3961,19
3962,20
3963,23
3964,17
3965,23
3966,8
3967,20
3968,8
3969,12
3970,7
3971,17
3972,17
3973,7
3974,10
3975,3
3976,23
3977,17
3978,5
3979,12
3980,7
3981,16
3982,11
3983,11
3984,17
3985,17
3986,3
3987,22
3988,11
3989,8
3990,21
3991,23
3992,11
3993,17
3994,21
3995,1
3996,21
3997,11
3998,5
3999,8
4000,17
4001,23
4002,11
4003,17
4004,23
4005,11
4006,24
4007,21
4008,8
4009,22
4010,17
4011,10
4012,17
4013,23
4014,17
4015,17
4016,3
4017,19
4018,5
4019,17
4020,17
4021,8
4022,4
4023,21
4024,15
4025,20
4026,17
4027,7
4028,23
4029,7
4030,24
4031,17
4032,23
4033,20
4034,20
4035,17
4036,17
4037,17
4038,7
4039,17
4040,23
4041,17
4042,11
4043,17
4044,17
4045,5
4046,23
4047,7
4048,23
4049,23
4050,17
4051,7
4052,8
4053,7
4054,7
4055,16
4056,16
4057,17
4058,17
4059,5
4060,23
4061,23
4062,21
4063,11
4064,16
4065,19
4066,10
4067,22
4068,7
4069,10
4070,17
4071,17
4072,8
4073,21
4074,22
4075,17
4076,7
4077,7
4078,17
4079,21
4080,22
4081,24
4082,6
4083,23
4084,11
4085,23
4086,8
4087,10
4088,22
4089,17
4090,22
4091,22
4092,24
4093,7
4094,23
4095,17
4096,23
4097,21
4098,17
4099,20
4100,15
4101,15
4102,17
4103,11
4104,11
4105,23
4106,11
4107,11
4108,11
4109,23
4110,11
4111,20
4112,23
4113,17
4114,17
4115,17
4116,22
4117,7
4118,4
4119,5
4120,11
4121,17
4122,10
4123,17
4124,3
4125,23
4126,17
4127,11
4128,20
4129,17
4130,23
4131,8
4132,19
4133,5
4134,23
4135,8
4136,15
4137,8
4138,5
4139,6
4140,4
4141,17
4142,24
4143,17
4144,23
4145,17
4146,8
4147,17
4148,17
4149,20
4150,17
4151,5
4152,17
4153,21
4154,17
4155,10
4156,7
4157,7
4158,21
4159,24
4160,23
4161,2
4162,19
4163,17
4164,17
4165,12
4166,17
4167,17
4168,17
4169,23
4170,23
4171,22
4172,20
4173,15
4174,17
4175,17
4176,17
4177,17
4178,1
4179,22
4180,17
4181,7
4182,23
4183,17
4184,17
4185,16
4186,15
4187,11
4188,23
4189,17
4190,17
4191,17
4192,23
4193,15
4194,7
4195,22
4196,23
4197,17
4198,15
4199,7
4200,24
4201,17
4202,17
4203,8
4204,7
4205,20
4206,17
4207,5
4208,22
4209,8
4210,17
4211,8
4212,17
4213,21
4214,23
4215,16
4216,7
4217,17
4218,17
4219,23
4220,11
4221,7
4222,17
4223,24
4224,5
4225,16
4226,7
4227,10
4228,10
4229,17
4230,21
4231,3
4232,22
4233,7
4234,23
4235,16
4236,23
4237,17
4238,11
4239,17
4240,17
4241,17
4242,16
4243,20
4244,7
4245,15
4246,17
4247,6
4248,11
4249,17
4250,17
4251,23
4252,11
4253,15
4254,17
4255,7
4256,22
4257,7
4258,20
4259,23
4260,21
4261,17
4262,23
4263,6
4264,6
4265,17
4266,17
4267,23
4268,23
4269,23
4270,11
4271,23
4272,22
4273,17
4274,20
4275,23
4276,21
4277,5
4278,17
4279,11
4280,11
4281,5
4282,15
4283,17
4284,16
4285,7
4286,17
4287,23
4288,15
4289,23
4290,17
4291,16
4292,23
4293,23
4294,11
4295,20
4296,11
4297,24
4298,17
4299,20
4300,8
4301,17
4302,17
4303,21
4304,17
4305,8
4306,11
4307,18
4308,17
4309,17
4310,7
4311,22
4312,17
4313,15
4314,10
4315,17
4316,23
4317,10
4318,8
4319,17
4320,22
4321,10
4322,23
4323,20
4324,7
4325,7
4326,7
4327,17
4328,8
4329,19
4330,24
4331,17
4332,17
4333,20
4334,24
4335,7
4336,20
4337,19
4338,2
4339,11
4340,17
4341,15
4342,15
4343,17
4344,16
4345,17
4346,22
4347,6
4348,17
4349,21
4350,8
4351,21
4352,23
4353,17
4354,2
4355,7
4356,7
4357,17
4358,23
4359,11
4360,3
4361,17
4362,7
4363,10
4364,17
4365,17
4366,10
4367,17
4368,17
4369,23
4370,17
4371,7
4372,20
4373,8
4374,19
4375,5
4376,15
4377,23
4378,17
4379,23
4380,11
4381,11
4382,17
4383,23
4384,22
4385,10
4386,23
4387,18
4388,3
4389,7
4390,17
4391,16
4392,17
4393,7
4394,11
4395,6
4396,23
4397,15
4398,21
4399,17
4400,10
4401,10
4402,17
4403,3
4404,22
4405,3
4406,8
4407,16
4408,22
4409,23
4410,21
4411,15
4412,17
4413,17
4414,17
4415,11
4416,18
4417,20
4418,11
4419,23
4420,15
4421,10
4422,23
4423,17
4424,17
4425,15
4426,16
4427,23
4428,1
4429,23
4430,3
4431,14
4432,16
4433,5
4434,23
4435,16
4436,10
4437,11
4438,7
4439,11
4440,23
4441,17
4442,17
4443,23
4444,15
4445,8
4446,19
4447,23
4448,17
4449,8
4450,11
4451,10
4452,16
4453,11
4454,8
4455,7
4456,22
4457,23
4458,2
4459,17
4460,17
4461,20
4462,20
4463,19
4464,23
4465,11
4466,17
4467,7
4468,8
4469,17
4470,7
4471,18
4472,21
4473,17
4474,21
4475,17
4476,24
4477,11
4478,23
4479,23
4480,7
4481,7
4482,11
4483,21
4484,7
4485,11
4486,21
4487,21
4488,17
4489,8
4490,12
4491,21
4492,19
4493,5
4494,17
4495,10
4496,23
4497,17
4498,5
4499,23
4500,7
4501,19
4502,8
4503,23
4504,17
4505,11
4506,17
4507,22
4508,17
4509,20
4510,3
4511,3
4512,17
4513,8
4514,22
4515,21
4516,22
4517,16
4518,18
4519,5
4520,17
4521,15
4522,5
4523,11
4524,7
4525,23
4526,16
4527,17
4528,20
4529,3
4530,23
4531,23
4532,17
4533,17
4534,17
4535,17
4536,10
4537,7
4538,11
4539,5
4540,17
4541,22
4542,21
4543,19
4544,17
4545,7
4546,17
4547,7
4548,17
4549,17
4550,17
4551,23
4552,17
4553,17
4554,23
4555,17
4556,23
4557,11
4558,11
4559,23
4560,17
4561,5
4562,5
4563,3
4564,1
4565,15
4566,22
4567,17
4568,11
4569,23
4570,17
4571,5
4572,22
4573,17
4574,23
4575,21
4576,22
4577,17
4578,11
4579,16
4580,7
4581,23
4582,17
4583,20
4584,7
4585,7
4586,17
4587,23
4588,17
4589,17
4590,22
4591,17
4592,18
4593,22
4594,16
4595,22
4596,5
4597,17
4598,10
4599,11
4600,8
4601,23
4602,19
4603,21
4604,7
4605,5
4606,23
4607,17
4608,23
4609,17
4610,24
4611,19
4612,22
4613,16
4614,15
4615,23
4616,5
4617,11
4618,5
4619,11
4620,7
4621,17
4622,22
4623,8
4624,16
4625,22
4626,17
4627,23
4628,17
4629,15
4630,23
4631,15
4632,23
4633,17
4634,22
4635,21
4636,10
4637,11
4638,10
4639,15
4640,23
4641,23
4642,16
4643,21
4644,3
4645,10
4646,6
4647,17
4648,7
4649,7
4650,17
4651,20
4652,17
4653,22
4654,17
4655,17
4656,18
4657,11
4658,7
4659,17
4660,7
4661,20
4662,7
4663,17
4664,7
4665,17
4666,5
4667,17
4668,5
4669,8
4670,16
4671,14
4672,23
4673,22
4674,11
4675,16
4676,10
4677,23
4678,23
4679,15
4680,7
4681,7
4682,17
4683,3
4684,7
4685,17
4686,22
4687,10
4688,17
4689,17
4690,15
4691,11
4692,21
4693,17
4694,23
4695,17
4696,17
4697,7
4698,15
4699,15
4700,11
4701,3
4702,7
4703,17
4704,17
4705,10
4706,18
4707,23
4708,21
4709,17
4710,20
4711,17
4712,20
4713,17
4714,24
4715,7
4716,16
4717,7
4718,5
4719,17
4720,5
4721,19
4722,6
4723,11
4724,17
4725,20
4726,7
4727,23
4728,23
4729,17
4730,6
4731,20
4732,17
4733,23
4734,17
4735,6
4736,17
4737,10
4738,10
4739,17
4740,16
4741,23
4742,22
4743,10
4744,10
4745,19
4746,16
4747,23
4748,5
4749,17
4750,16
4751,7
4752,11
4753,17
4754,17
4755,3
4756,23
4757,17
4758,17
4759,17
4760,17
4761,21
4762,23
4763,20
4764,11
4765,23
4766,7
4767,17
4768,17
4769,7
4770,15
4771,15
4772,16
4773,17
4774,3
4775,23
4776,23
4777,15
4778,21
4779,20
4780,7
4781,14
4782,17
4783,11
4784,21
4785,23
4786,22
4787,23
4788,17
4789,17
4790,17
4791,21
4792,23
4793,10
4794,5
4795,17
4796,10
4797,17
4798,8
4799,17
4800,16
4801,20
4802,17
4803,8
4804,7
4805,10
4806,22
4807,11
4808,21
4809,22
4810,11
4811,23
4812,22
4813,23
4814,7
4815,23
4816,8
4817,21
4818,6
4819,23
4820,21
4821,5
4822,17
4823,17
4824,10
4825,10
4826,17
4827,23
4828,16
4829,23
4830,11
4831,24
4832,22
4833,23
4834,11
4835,16
4836,17
4837,17
4838,22
4839,17
4840,10
4841,7
4842,19
4843,21
4844,21
4845,11
4846,20
4847,23
4848,23
4849,17
4850,5
4851,16
4852,17
4853,16
4854,17
4855,22
4856,17
4857,16
4858,7
4859,17
4860,23
4861,16
4862,17
4863,11
4864,10
4865,4
4866,17
4867,20
4868,16
4869,23
4870,16
4871,23
4872,3
4873,11
4874,2
4875,17
4876,18
4877,7
4878,17
4879,10
4880,16
4881,17
4882,7
4883,17
4884,8
4885,11
4886,17
4887,7
4888,17
4889,17
4890,17
4891,5
4892,20
4893,23
4894,23
4895,11
4896,17
4897,17
4898,20
4899,5
4900,10
4901,17
4902,11
4903,23
4904,10
4905,5
4906,24
4907,17
4908,11
4909,17
4910,10
4911,11
4912,5
4913,16
4914,5
4915,17
4916,7
4917,17
4918,17
4919,11
4920,10
4921,17
4922,6
4923,23
4924,11
4925,10
4926,20
4927,7
4928,15
4929,10
4930,17
4931,11
4932,17
4933,22
4934,20
4935,15
4936,17
4937,17
4938,17
4939,22
4940,8
4941,10
4942,23
4943,11
4944,16
4945,17
4946,17
4947,7
4948,23
4949,17
4950,15
4951,15
4952,17
4953,23
4954,23
4955,11
4956,17
4957,8
4958,8
4959,7
4960,23
4961,17
4962,22
4963,8
4964,11
4965,19
4966,17
4967,23
4968,21
4969,23
4970,20
4971,20
4972,22
4973,17
4974,7
4975,24
4976,7
4977,17
4978,20
4979,15
4980,20
4981,23
4982,23
4983,23
4984,8
4985,23
4986,15
4987,17
4988,20
4989,17
4990,17
4991,8
4992,7
4993,23
4994,17
4995,3
4996,23
4997,17
4998,5
4999,8
5000,17
5001,1
5002,22
5003,20
5004,7
5005,16
5006,23
5007,17
5008,17
5009,23
5010,23
5011,16
5012,23
5013,10
5014,15
5015,23
5016,7
5017,20
5018,17
5019,23
5020,5
5021,22
5022,22
5023,17
5024,23
5025,17
5026,17
5027,20
5028,16
5029,17
5030,17
5031,17
5032,10
5033,7
5034,21
5035,20
5036,23
5037,1
5038,19
5039,24
5040,5
5041,17
5042,22
5043,11
5044,24
5045,7
5046,5
5047,17
5048,21
5049,17
5050,11
5051,17
5052,22
5053,23
5054,17
5055,18
5056,19
5057,17
5058,7
5059,15
5060,22
5061,19
5062,22
5063,6
5064,16
5065,20
5066,2
5067,5
5068,23
5069,21
5070,20
5071,19
5072,10
5073,3
5074,17
5075,7
5076,11
5077,8
5078,23
5079,11
5080,10
5081,20
5082,11
5083,15
5084,11
5085,17
5086,23
5087,7
5088,18
5089,8
5090,18
5091,20
5092,16
5093,21
5094,23
5095,15
5096,19
5097,11
5098,23
5099,21
5100,23
5101,16
5102,24
5103,16
5104,15
5105,23
5106,23
5107,17
5108,23
5109,15
5110,5
5111,5
5112,20
5113,23
5114,17
5115,19
5116,23
5117,17
5118,23
5119,23
5120,17
5121,11
5122,17
5123,20
5124,20
5125,5
5126,23
5127,20
5128,22
5129,10
5130,23
5131,23
5132,11
5133,21
5134,10
5135,22
5136,5
5137,11
5138,11
5139,17
5140,23
5141,5
5142,17
5143,17
5144,17
5145,11
5146,7
5147,17
5148,3
5149,20
5150,20
5151,20
5152,7
5153,16
5154,3
5155,20
5156,5
5157,17
5158,20
5159,8
5160,23
5161,22
5162,17
5163,17
5164,17
5165,15
5166,7
5167,16
5168,17
5169,20
5170,12
5171,5
5172,5
5173,17
5174,17
5175,8
5176,23
5177,8
5178,23
5179,23
5180,15
5181,17
5182,7
5183,21
5184,23
5185,17
5186,20
5187,17
5188,22
5189,23
5190,17
5191,19
5192,8
5193,23
5194,17
5195,23
5196,17
5197,19
5198,8
5199,23
5200,11
5201,23
5202,23
5203,11
5204,21
5205,7
5206,22
5207,17
5208,23
5209,23
5210,23
5211,17
5212,16
5213,23
5214,7
5215,7
5216,21
5217,11
5218,23
5219,16
5220,16
5221,17
5222,16
5223,22
5224,21
5225,17
5226,17
5227,7
5228,7
5229,23
5230,7
5231,17
5232,21
5233,20
5234,17
5235,17
5236,17
5237,3
5238,20
5239,3
5240,10
5241,10
5242,10
5243,23
5244,17
5245,10
5246,24
5247,24
5248,15
5249,11
5250,19
5251,14
5252,23
5253,20
5254,11
5255,6
5256,17
5257,17
5258,7
5259,23
5260,23
5261,23
5262,17
5263,20
5264,11
5265,20
5266,22
5267,23
5268,17
5269,17
5270,16
5271,10
5272,11
5273,23
5274,11
5275,22
5276,7
5277,23
5278,23
5279,17
5280,23
5281,22
5282,15
5283,23
5284,24
5285,11
5286,5
5287,23
5288,21
5289,21
5290,22
5291,17
5292,5
5293,20
5294,17
5295,22
5296,11
5297,17
5298,22
5299,15
5300,17
5301,10
5302,17
5303,21
5304,22
5305,7
5306,20
5307,21
5308,23
5309,17
5310,8
5311,22
5312,23
5313,17
5314,22
5315,20
5316,11
5317,20
5318,17
5319,11
5320,10
5321,23
5322,20
5323,23
5324,23
5325,15
5326,10
5327,23
5328,22
5329,19
5330,23
5331,23
5332,22
5333,17
5334,17
5335,16
5336,17
5337,23
5338,20
5339,17
5340,10
5341,11
5342,20
5343,14
5344,14
5345,20
5346,17
5347,15
5348,17
5349,5
5350,17
5351,5
5352,23
5353,10
5354,22
5355,17
5356,7
5357,11
5358,17
5359,16
5360,17
5361,17
5362,23
5363,12
5364,23
5365,7
5366,23
5367,7
5368,17
5369,17
5370,17
5371,22
5372,19
5373,15
5374,22
5375,15
5376,17
5377,17
5378,17
5379,7
5380,7
5381,23
5382,20
5383,15
5384,22
5385,15
5386,20
5387,6
5388,21
5389,23
5390,21
5391,17
5392,17
5393,17
5394,17
5395,17
5396,16
5397,11
5398,5
5399,7
5400,23
5401,5
5402,8
5403,17
5404,17
5405,17
5406,21
5407,16
5408,17
5409,20
5410,17
5411,8
5412,20
5413,24
5414,17
5415,5
5416,24
5417,23
5418,6
5419,19
5420,5
5421,17
5422,17
5423,7
5424,3
5425,11
5426,3
5427,23
5428,20
5429,20
5430,17
5431,17
5432,8
5433,20
5434,23
5435,17
5436,17
5437,15
5438,7
5439,7
5440,6
5441,5
5442,16
5443,21
5444,23
5445,23
5446,17
5447,23
5448,7
5449,10
5450,7
5451,17
5452,17
5453,20
5454,17
5455,20
5456,23
5457,6
5458,17
5459,21
5460,19
5461,19
5462,22
5463,20
5464,7
5465,17
5466,23
5467,23
5468,17
5469,5
5470,23
5471,22
5472,22
5473,7
5474,8
5475,23
5476,17
5477,17
5478,5
5479,15
5480,17
5481,21
5482,23
5483,17
5484,11
5485,23
5486,18
5487,17
5488,17
5489,7
5490,17
5491,15
5492,17
5493,23
5494,3
5495,20
5496,19
5497,17
5498,17
5499,23
5500,11
5501,21
5502,23
5503,23
5504,7
5505,20
5506,15
5507,12
5508,20
5509,11
5510,17
5511,17
5512,3
5513,16
5514,23
5515,16
5516,11
5517,5
5518,24
5519,18
5520,10
5521,20
5522,10
5523,17
5524,17
5525,11
5526,23
5527,10
5528,22
5529,24
5530,5
5531,17
5532,10
5533,17
5534,17
5535,17
5536,19
5537,17
5538,16
5539,19
5540,23
5541,16
5542,17
5543,7
5544,20
5545,18
5546,7
5547,4
5548,10
5549,11
5550,19
5551,21
5552,22
5553,7
5554,23
5555,7
5556,20
5557,16
5558,21
5559,17
5560,17
5561,18
5562,15
5563,23
5564,17
5565,21
5566,17
5567,15
5568,17
5569,22
5570,17
5571,20
5572,11
5573,23
5574,10
5575,22
5576,15
5577,23
5578,15
5579,5
5580,22
5581,17
5582,17
5583,11
5584,23
5585,21
5586,7
5587,22
5588,23
5589,17
5590,5
5591,7
5592,21
5593,11
5594,10
5595,18
5596,17
5597,21
5598,17
5599,5
5600,17
5601,20
5602,8
5603,7
5604,21
5605,17
5606,17
5607,17
5608,17
5609,23
5610,17
5611,17
5612,23
5613,17
5614,8
5615,5
5616,17
5617,17
5618,7
5619,22
5620,17
5621,17
5622,17
5623,8
5624,7
5625,24
5626,19
5627,11
5628,8
5629,23
5630,8
5631,6
5632,17
5633,5
5634,17
5635,23
5636,24
5637,16
5638,23
5639,17
5640,15
5641,7
5642,11
5643,11
5644,24
5645,7
5646,16
5647,23
5648,21
5649,17
5650,17
5651,23
5652,6
5653,17
5654,8
5655,23
5656,23
5657,21
5658,17
5659,23
5660,10
5661,17
5662,23
5663,17
5664,19
5665,16
5666,23
5667,17
5668,8
5669,23
5670,11
5671,21
5672,7
5673,21
5674,17
5675,23
5676,23
5677,17
5678,8
5679,16
5680,20
5681,17
5682,22
5683,22
5684,6
5685,6
5686,23
5687,22
5688,11
5689,11
5690,11
5691,8
5692,23
5693,10
5694,17
5695,20
5696,11
5697,17
5698,16
5699,11
5700,23
5701,23
5702,17
5703,17
5704,24
5705,17
5706,22
5707,17
5708,5
5709,11
5710,8
5711,22
5712,17
5713,19
5714,22
5715,20
5716,22
5717,20
5718,23
5719,17
5720,5
5721,14
5722,17
5723,17
5724,21
5725,17
5726,5
5727,5
5728,21
5729,15
5730,7
5731,23
5732,17
5733,23
5734,17
5735,22
5736,20
5737,7
5738,20
5739,11
5740,7
5741,8
5742,21
5743,21
5744,23
5745,17
5746,1
5747,11
5748,24
5749,17
5750,17
5751,20
5752,17
5753,17
5754,11
5755,16
5756,20
5757,17
5758,22
5759,17
5760,17
5761,24
5762,19
5763,17
5764,16
5765,11
5766,23
5767,17
5768,23
5769,8
5770,20
5771,17
5772,7
5773,12
5774,24
5775,19
5776,17
5777,5
5778,17
5779,17
5780,21
5781,8
5782,10
5783,7
5784,11
5785,15
5786,23
5787,17
5788,15
5789,5
5790,17
5791,15
5792,17
5793,21
5794,7
